source,target,hash,block,timestamp,value_wei,value_eth,gas,gas_price,type
0x97c861b7eada81b54931f4a7317bd338a40debc8,0xec68508eef90cf06d225353a90844ccd2003d5fb,0x4a3ba3b408a2debab9d10abb23b93687225badbdeeb62e98f22a930088f6dae3,11978460,1614949613,8180000000000000,0.00818,21000,154285714286,transfer
0xec68508eef90cf06d225353a90844ccd2003d5fb,0xb576276381a9f20de8dd6abe62d58f3d907a49aa,0xbf388aabf7e952e648362d60ccb3676f7ffe8bacb0881fc2dff8a1ef3ffb048c,11978572,1614950891,5267200000000000,0.0052672,21000,136800000000,transfer
0xec68508eef90cf06d225353a90844ccd2003d5fb,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0x4ed3c5b70853d84e019e31a940bfd070f0d5683cf230c9a92b20015055bf5a8e,12009905,1615367293,48912000000000000,0.048912,21000,108000000000,transfer
0x9a0d7e229f893acb1facf91c53857b69b5a9137b,0xec68508eef90cf06d225353a90844ccd2003d5fb,0x4d409e0e7bc2e49fc3820d76e64af7dd2e64d610bad29b50f449a99a48f8d5cf,12186913,1617722016,440700000000000000,0.4407,21000,227000000000,transfer
0xec68508eef90cf06d225353a90844ccd2003d5fb,0xec590f69d0cbe1d5d9512c484940232d601e7860,0x704d5a13c6832b1acb74d9ee7579f644f07db830a60ff6421a38fc9342535a33,12186957,1617722641,419076250000000000,0.41907625,21000,188750001403,transfer
0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xec68508eef90cf06d225353a90844ccd2003d5fb,0xb6a7514d19c17f3b98cfe60348dd942199474666eb2592e7fbfb1c87261dcf45,12510114,1622034259,70490000000000000,0.07049,207128,41000000000,transfer
0xec68508eef90cf06d225353a90844ccd2003d5fb,0xa3d21515792767f494f7aa8e0526b2289c5e743d,0x26508ab0b83c9ea29e3b7406fcdee5b3ab76e1b344887e115e5351d2e5eb564a,12510148,1622034723,69195000000000000,0.069195,21000,45000000000,transfer
0xec68508eef90cf06d225353a90844ccd2003d5fb,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0x2f04c7a0c6e54f6c1dbb0764a23fd1990552c652ca4783dee8e4070dc47d4017,12569559,1622830101,17035000000000000,0.017035,21000,45000000000,transfer
0x0b96c824f0165124c47248274bfc55a0a26de99d,0xec68508eef90cf06d225353a90844ccd2003d5fb,0xf49b6571fdab199378594e932065e66d5bd3ccf0dc26f383c8d9a9016fd69c48,12704526,1624641698,12080000000000000,0.01208,21000,39000000000,transfer
0xec68508eef90cf06d225353a90844ccd2003d5fb,0x7bcfdeef3cf461793b9bf8d04cf49dfba98d4d84,0x11a1c627b68d09c30af4cb460cc7fbeeb957c4d4eaf8236e1544ec890a22c88e,12704559,1624642204,11075000000000000,0.011075,21000,45000000000,transfer
0x998329e1a55b0312ee50c80ad826d8b31fa57807,0xec68508eef90cf06d225353a90844ccd2003d5fb,0x962c9934eb187149c2f49c09bc50a29a4f52393dfa8c24bb0a46fd935fd84bb9,14622271,1650462335,403410000000000000,0.40341,21000,55730066795,transfer
0xec68508eef90cf06d225353a90844ccd2003d5fb,0x17a168dc15c0d7d0efe359a45649cdd68c1e0e51,0x1ad8c185b35536ec974152b70c25d3e1ce0f0e8d9fb9df4dd6ddc57ba4c0acf2,14622286,1650462599,399361250000000000,0.39936125,21000,96607357345,transfer
0x22b84d5ffea8b801c0422afe752377a64aa738c2,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xfaf30526a3216c775a81ddcebe27392b86f8e44306431301c328138f8777da73,3980801,1499307581,1500000000000000000,1.5,100000,21000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x442ef266434a9575325f1af0249a4cfea04334ff,0x643bfc9ac142ffec904e18e510df977a39a0f648706a52cab64ba8fd640d528d,3980851,1499308412,1469514880000000000,1.46951488,21001,21000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0x892f8745cd0aa88c04be376e63c6195a0d67573914187f2b08b6b48124dec211,3981449,1499318328,29572860000000000,0.02957286,21000,20340146304,transfer
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xbbf48c5beb75fb3fe3f407b63491fec35e5fac18579512da34f6ca45eeae9946,4994050,1517232426,345436580000000000,0.34543658,150000,109500000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x29daa21fbc61333c983bd8d057fe69eadf103bf6,0x747eb702f23b26e80309cc5725d756f28fc4c47004880fb1557d451d518a4068,4994438,1517238120,205115000000000000,0.205115,21000,50000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x272ffa0364b8e7831998ac21fd5639edc432dd09,0xb704c3dcdf980a8f505ab5ef5537678953faef1a9971d4c09bb8ebd595364183,4994484,1517238684,136856080000000000,0.13685608,23100,50000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0x76a4003980e3c9ba37df2d25bc7e7108ec5e72ecb913eae23eac9ce119590cac,4998106,1517291217,620000000000000,0.00062,21000,20000000000,transfer
0x73957709695e73fd175582105c44743cf0fb6f2f,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xba6c90ab861b2ebd234d8fa6fe3abc83652075949e900e80a23e5196952ffd78,6548659,1540016552,4954818280000000000,4.95481828,90000,39000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x9b2aa53cc47007443c44edf6edb15bec4d93ec58,0xa558bbd88d97f6c67713f75fe871506ffaf8e7f661c13eed69509d8b135bea25,6548697,1540017213,4706985880000000000,4.70698588,21000,4000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0xcefc10049741ce882d6f8d86fc3a8ba3a0b29014005f31f9b4bed0a93e876acf,6554252,1540094795,247635000000000000,0.247635,21000,5000000000,transfer
0xeec606a66edb6f497662ea31b5eb1610da87ab5f,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x0dd3fc48e89ad82d7930cdc1d4a45606e3655b32ef8ae2bae3fb88c59cee38e1,6690085,1542017607,7161233690000000000,7.16123369,90000,63000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x9b2aa53cc47007443c44edf6edb15bec4d93ec58,0x41a05ecb153f55b133c4704f221c3966f9904fc0f83be4213e72f967b642cb3b,6690152,1542018407,6803104390000000000,6.80310439,21000,3000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0x39929a83c8324b5de1004acc9ff849e361cc15c528271808cc8cd55412335518,6695056,1542086525,357955000000000000,0.357955,21000,5000000000,transfer
0xc4a0a278b3248bf76c178e64c693d5fb1a5043fd,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xd0621106bc4a6d60ac430e14477c0d5f5907bafee8f2cda6e956d8f7b0c80513,7086863,1547810350,75110000000000000,0.07511,21000,10000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xcb7cb257bbe68839e05fd91c889594fc10135091,0xda9b9f7667f6775cdcba6ee22966aeb2b2beb54b3817d02079a41a3df52e2b78,7086904,1547810968,74655850000000000,0.07465585,33705,2000000000,transfer
0x890236eef39bd04af7a3b2dc3f73ad3bd56748db,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xf77942b83f991322b7a528eaed22ea42d4a54f657e6232382ec8f7630fb13f5e,8432931,1566919260,517195230000000000,0.51719523,21000,10000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x4ecd23906fb09d8d51f303ab6b6381937752d3f8,0x2ea3dd3439e63e2c616c8c04db2647c8298889ebdd03037ce5d6ba45d1c52842,8432992,1566919992,514535930000000000,0.51453593,21000,3000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0x3318f52f52e13a1cee9cf92174d352f032d80b54eb9cf77eafd1242fc72c5cec,8436419,1566965249,2527000000000000,0.002527,21000,3000000000,transfer
0x2bafcaae5508273abeb9001fa1a2ed3a11f87e8e,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x836c6b8cfa269c0ffac4fa1cf9c7a380a3b81cab350fc87a373f231ae35cb832,8533082,1568267088,92760000000000000,0.09276,21000,21000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x61ee9eedb403d2ffd664d129cabd44a70b7bc983,0x0d579f1acdb73663dc55d32c78b403a377f4782dd7cec02acbe70c57d8d8d291,8533144,1568267890,92109880000000000,0.09210988,21000,8230468750,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0xc2c65533636df3b6c3d323f442b78c997c869ce0df2156779235de57561137ed,8539130,1568348339,250000000000000,0.00025,21000,10000000000,transfer
0x9091209a041acecfe4558441f85026c03b595f58,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xd8b3f21776b40567c9efe03d3c01245c5abb84f797ab1f331c697c997aa255ef,10917860,1600850565,286570000000000000,0.28657,21000,97900000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x0f4a1b277d3c671dfda040188fc5663b176d4ce0,0xa75420ec4d766b19e2d668993e3e44a63dfc19e0c9b195dd87bbb5423eb94664,10917915,1600851364,281958500000000000,0.2819585,21000,151500000000,transfer
0x172aae81213325e52338d5a7ed30fa0075630706,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xe134bf28550da44b35e98d111c4b983f7201b3c2b4c8932933c06f7d97808cd4,11048087,1602602544,283340000000000000,0.28334,21000,108000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xc5c9e1979665b93a21b629e188b83ed8d3a155c9,0xade556eec16fd9c638cca22d5f2da4cb80c559b1ff8ee725fa570373e0e50c9f,11048136,1602603246,278770000000000000,0.27877,21000,150000000000,transfer
0x2ceb205e6fbbc149b8691eb4e2e42f45a7ee69e4,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xe51783dbd17a48367611fd34eb01df1b23c0d2775dab0a39296ed81601cf37ca,11281401,1605695451,78010000000000000,0.07801,21000,64000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xcef9db655f3a3d979161a80323f3a0e5c29c5b84,0x041f8802a12f3118bd6cac1d139f3b2e7fa9aea8a0dac2de696ebaf7b2a49e14,11281458,1605696260,76108000000000000,0.076108,21000,72000000000,transfer
0xc553bf24a5cdace79d6fdfbd12b1b532aaad1288,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x89c960aa76f8dade3ae1fee962480ed53e27548c5f1c22282f0eeb50125b17c4,11477876,1608303946,246800000000000000,0.2468,21000,66000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x55f32bf79e4dda310bd49b0c76720b42f950ec4b,0x959f72fa647d819f04a8755ad2d605353e91514e1586a37a8e8ac8709c4e1b61,11477921,1608304553,243345000000000000,0.243345,21000,105000000000,transfer
0x703873027a3e9b63573258540309022391f35032,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xab01308b0975b374c401148ae56b3b429f44c49230a7002870d58c0ac9c39d27,11849587,1613236473,27710000000000000,0.02771,21000,201000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xcbeb3b1995170964d860366dcd2b19c757511ea4,0xf7e8474a88824178fc6d18d60e1ac85282f51607240f27b674614a65a902c56f,11849625,1613236917,22656000000000000,0.022656,21000,234000000000,transfer
0x329ba7d9c32f669de1b01570987b97769e194ebb,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xda77ed2ae712af12c563d7bc7418c01f78a45a6acaaf993641dcc5aebdcd2786,12051389,1615920724,50360000000000000,0.05036,21000,171000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x610e79cd50103bb8fc536d5f0914b6495fe58714,0xd866775de36ab74df6509d7c2796eb4f0aee9d9048ac9020df91507127e05c7d,12051434,1615921311,45614400000000000,0.0456144,21000,213600000000,transfer
0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x3b696a8bfec0f45f3890ab49495257ea3887181e6605f2a1cdb3b05bf279d574,12477232,1621593639,14560000000000000,0.01456,21000,51000000000,exchange_transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x3c51d3b22dbd5c598252fdd3d6f7b6a87cd2a613,0xaa66ddb8e1bec597500deb69c78e43593816f35ee8b58a29898829656f4f93bf,12477256,1621594058,12915000000000000,0.012915,21000,75000000000,transfer
0x4fd4db429aebf55d13ae57069839645e40063d2d,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xd59e74513fca3cc8bab7c52bc7d7cb567d067bd365f45e0a849878dd3f094c50,12867808,1626843617,57990000000000000,0.05799,21000,25300000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x8665409530479aa2f6fb1a875436212db1317c1d,0xe7502fbd4277d94669cdf0d8d940fd251342206f95539837fa029e0224957f9b,12867829,1626843960,56755000000000000,0.056755,21000,45000000000,transfer
0x9793d88fd35101ee9ecddb4719011653912294c9,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x09479e96ed79b1467815c2d1119c64b299ed411cc03d415a6326bbbb4bf4d480,13684548,1637857806,47430000000000000,0.04743,21000,133000000000,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x6fe48d39cfc41f3f9da27bb289e68fb4daeda8d4,0x210571a6915a9fa16476489986f744e1e6cb2ff2b63cf113bae2fea32bc70af6,13684564,1637858038,42737300000000000,0.0427373,21000,212033507741,transfer
0xa42c5c3bd3513f06d030c7e8c51b11dcf6ee70b1,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0xd5093796f5332fa91103848462aeca43fbb0d7d8540fe5b9adbded6516f0055c,14276517,1645808901,184030000000000000,0.18403,21000,52482980514,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x069acf904f610cbf8ef1540349092852e46b4e95,0xadd844be59cab29e942166a0f815babd1123d0010ec49c11c181383d01197e4b,14276542,1645809114,181695270000000000,0.18169527,21000,67368539631,transfer
0x8ed8d2784320ae4aa336bf49dca1dc90259ca966,0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x3457fd6a8dd8dc01fa8cc677088989e0f16eba6b6cc93fa146e63a1444858e38,14862557,1653772467,35200000000000000,0.0352,21000,14813550258,transfer
0xd2c0d86978fe44e01acfde5d25b4c1dd53065e8e,0x99cb0c437b7e3dc82c4102bd8b4923e9af2b2d9f,0x836ee0e9d2c49f30ec1d56a7e07f9cbb951133a6f81a0bbe900834bee13185b8,14862579,1653772678,34075000000000000,0.034075,21000,45000000000,transfer
0xa79c270a5dc4148da017c056c466f182c9b4f027,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x9d06c29099c30b6064212cea28c016642c71efc1acfa170f76cb95ed3abdf268,3807175,1496380774,1040037170000000000,1.04003717,23100,23330760134,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x01df8ecad36d5eae229e6f5ae784428a9191c6ee,0x436ffda42f15e00e801acf0b6f5ea635e14a0cfbdbe10947d2b140173b666c8d,3807256,1496382011,1034303320000000000,1.03430332,21000,21501454268,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0x24813e43aee4c1b07f09e58da9e1fdd482e3008ffe39daf6a272495f9d47e17c,3812026,1496462562,4780000000000000,0.00478,21000,20000000000,transfer
0x33de12b5cf336692c6b7cfd3aaf779425067f21c,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0xa2ac248f27e677bcbc989619b7ab8784d5a3ec1cfabea9cb442d9b9c0edca7a9,4038439,1500365636,2600000000000000000,2.6,150000,73637345022,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x442ef266434a9575325f1af0249a4cfea04334ff,0xabe9175518e5ee11cca958f17b0607a463111ae58ac6569772112ff7c5a7c664,4038503,1500366648,2547450810000000000,2.54745081,21001,23773536824,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0x1a190377ac44ae01cb6e71655ed7e47ae2766f6563f5c7fe280df2f40b061251,4042299,1500438311,51580000000000000,0.05158,21000,20000000000,transfer
0xe2190203932edc3cf358cb497d165a57a0711f77,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x1f3ddf26b3c09af11d9b8eb5810ebf824a31847aff7300e1d5d91d1c4f6697c0,4250477,1504845649,75870000000000000,0.07587,25201,20000000000,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x98dc93ff4c5d69b1cdd9ee03b4a07c5ca75b56fe,0x967e21425721f0cc17bb169cb597e4b1b94ce8756ab9201954282060066ed1ff,4250513,1504846688,74630310000000000,0.07463031,21001,37214666215,transfer
0xac3800002e45ed2e1a55dedfa2aca137f6dba61e,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x4fbf070542e4664e5a8b73eab73022b77a9c4f09549b79c2c609ff92b4543a22,4929475,1516284346,42760000000000000,0.04276,21000,23000000000,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x112aa1c8c69323e053c733de2f8a9762dfad25b3,0xc4ec53b6f6c86af0540667fb104e041e20e0a4ccebe46a3bbf07384c13ef0db2,4929550,1516285519,41302600000000000,0.0413026,21000,54000000000,transfer
0xde3ab2a8bd64ea0ac13a5fbea1ffb6a35ea10109,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x3ff568ecd0928c5a02c6e9e850cc817b439daa4af5254fdfd15fa6ad4c82f003,5347862,1522397978,4000000000000000,0.004,21000,5000000000,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x434b6c1969067eb48e53baaa37dbbec6b17b83da,0xe3af862648f5f80a6be2e65a9c21703ea6d1af112bb4ad8527d78a48988d1946,5347917,1522398812,3864500000000000,0.0038645,21000,5000000000,transfer
0x95c0a2c892d01c7dc33abf5a01a96a4d0bc49e02,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x95b477f93ab34ded697a2cc4900238f6f15a27739a23b2b1c86220ebd0d52330,7237818,1550528810,281987400000000000,0.2819874,21000,8000000000,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0xd2ca0e0580662dde38d53ec096bb5201c433d087,0xdd27c25454dda3254888a996cb2941a4be96550ec0715bc42da7a9ba172ba829,7237846,1550529443,280087400000000000,0.2800874,21000,5000000000,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0xace181889146c470f55b651d76df0570ec5fa13f6727ccfea3c0a35d9074bbed,7243303,1550639673,1585000000000000,0.001585,21000,5000000000,transfer
0x42281c4a2dc0fa1fd44de5dc70ebfff38298f37c,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x712f908e4330390f500ab772cfef3de842e121ae53fffd326eef620b50c9dcea,9920867,1587539556,75071369992650000,0.07507136999265,50000,9075000350,transfer
0x42281c4a2dc0fa1fd44de5dc70ebfff38298f37c,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x9eab4ee3d01489e22a798dc422337d84ece15b36f2e798bb2ab029fe0e1401e5,9921771,1587551984,31811499647000000,0.031811499647,50000,14933107263,transfer
0x42281c4a2dc0fa1fd44de5dc70ebfff38298f37c,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0xd3c48bd37de2ae0a924ee482a52d2d7a40a7e75e495c765f26110525ffe77ff7,9921990,1587555042,7967150000000000,0.00796715,50000,12375000525,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0xb8260fc579751953e7f24b528e23f69ebafb7c5f,0x92157d4655dcdf25b9ffd05a12d9de3ff5a1d21902ce0741088cc58875f7d6d5,9922067,1587555908,114091000000000000,0.114091,21000,9000000000,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0x8a2b76e500ba866a8dceba2bcc9361b83c06139edfd397d37f7d7d2b3e309fef,9926551,1587615233,626750000000000,0.00062675,21000,8250000000,transfer
0xa551f85d8705cca6d6f92515a0fec6e2e9fc3a07,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0xd6b8b475eab7bf222c5b69159861e8fb4763e3c5cba1b1c3152a0d0c8ec93983,10917258,1600843059,35310000000000000,0.03531,21000,84700001604,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x395692717359a07b8030cef9aa2743b56356fa31,0xe76c2e29774454dd3cd3d04a1c15ca83d84c5b40bfe2a4c5ea154deee2ba4f93,10917316,1600843821,32391000000000000,0.032391,21000,129000000000,transfer
0x57324c28a97f28f2791e49eb5cad44eb3cc6c8f4,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0xbb5e3b03ea7017ed8d436c2cbd54fbfa4a06cbba543e02ce5eea9bf974c10ce9,11048062,1602602154,13280040000000000,0.01328004,21000,100100000000,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0xb3199b592b4e6841839d1c83a0719d2f2a5db2a8,0x11c708a73c1650d8a561c4a802cf22b27ca99f5a753b7f176a7891b265437d7d,11048126,1602602998,10212050000000000,0.01021205,21000,136500000000,transfer
0x641c97f96830ad0f74b79c7bb85fa817fbf0cd92,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x8f4a451a90133d01cf21a96c85e9b96fa57e1e527889d7fa92c99cd408979644,11281389,1605695328,212000000000000000,0.212,21000,71000000000,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x7a9262a0e0127d68c09fc4c7ae0f39d835565fd0,0x383cd2ab98fe204176923628d5e11f4e17f4924c6d88e504b188b55b1a19c531,11281430,1605695877,209428000000000000,0.209428,21000,72000000000,transfer
0xe6d95daf64cbfa97a14bbc81b9568c49cf82c0a3,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0xc4d102e38d85afa471cdd4a5766e13676207416e182c92d013c11f575b74fe7b,11849511,1613235565,6780000000000000000,6.78,21000,233000000000,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x9e6ce499a41f17c07ddf133216a67813fcfd7c7a,0x48e2cc195f4f41ef391b3cbf4b88e86b1b4d415892725c28e068b32d99014ca4,11849557,1613236088,6642994800000000000,6.6429948,21000,181200000000,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0xd44f398000c9329c25956ffd5af3e1bd961a4750,0x39f71e2ab5cf122ad4211e5fc3cda77214e7b8c81a56cc661b2dd48eb1a324b3,11852474,1613274549,96806240000000000,0.09680624,21000,142560000000,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0x151e5aaa02a0329013ed96f06718090a90e3dda742229e9a88788bcbb01ecafd,12009249,1615358719,32472000000000000,0.032472,21000,108000000000,transfer
0x09fb5f2d9957a20800cb8955b7d9c432ef8ec9df,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x11990716cd944765549d459f761a3f819878674c5df5c1cd5b552872e323bc76,12477171,1621592904,14010000000000000,0.01401,21000,44000000000,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0xf217cad75b4c33afa79893a219b25ab90ab0dc30,0xe295165b1a10309d52f9d63ef9c4738d3cbd1db8e756403683f73fba467b8bc0,12477208,1621593373,12355000000000000,0.012355,21000,75000000000,transfer
0xf43294b00a530d9573587870ac05c207ffb2330c,0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x07b527536a6d4acb99edad9d5e14afd2c1a2e6185af08d73dca9f185accb17f6,13884936,1640576870,122320000000000000,0.12232,21000,82467946180,transfer
0x03876b2f2a59703c9b38008664d76afd7bcce1b4,0x9858621d531f1e39b3aa41dfa274a455bfb6529c,0x2aa8d99a74d4498d902f1912d9b43ad2a5d8d5752c2a455fc4e9dc0af3ca48a4,13884957,1640577113,120204940000000000,0.12020494,21000,71669639416,transfer
0x7610c4319fdea7bfe00ba1010cb872dab3f30de2,0xfea2fa6e1e1aa161a7d6835f7f4a64e934b5fabb,0xf7ce7a06603c2f9582d0932d76f1afc146894a2e4a8e71a3ad970c96326e94fd,3833082,1496812862,552862000000000000,0.552862,21000,1000000000,transfer
0xfea2fa6e1e1aa161a7d6835f7f4a64e934b5fabb,0xb725e358cd05b615862a506cbfd9ea0154c5d819,0xd41d10a63315c75e706ec57d7d88c330ef8040d27a0bc2af275da49d51b308b5,3833167,1496814272,491019650000000000,0.49101965,21000,20000000000,transfer
0xfea2fa6e1e1aa161a7d6835f7f4a64e934b5fabb,0x4140d4e2e47cebe7e3519ae2451da046ec480d2f,0xeac085d317152e04e3b73a27df94e89774ce0282e3a77f4c3f5c37483dfce3a3,3833464,1496819210,58251020000000000,0.05825102,23100,25947881011,transfer
0xfea2fa6e1e1aa161a7d6835f7f4a64e934b5fabb,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0x1a730155d3fcd5c9236ac66cc09536dbc336631c179226867ba24ca6b4695fc9,3838089,1496894553,1390420000000000,0.00139042,21000,21884813844,transfer
0xf6230e7e98d2bbebf96d14888020e9c3e8c27d69,0xfea2fa6e1e1aa161a7d6835f7f4a64e934b5fabb,0xfa1e75d70c793fdcdf5e2739c84e08b2fc73308382a4adec8f44f04a902beb54,3909037,1498063806,3480000000000000000,3.48,150000,150000000000,transfer
0xfea2fa6e1e1aa161a7d6835f7f4a64e934b5fabb,0x1c3f580daeaac2f540c998c8ae3e4b18440f7c45,0xcc53302c3ac7f895c2995d8ec6e576600ee487d530f44d8300f8feb29572f095,3909149,1498065921,3409244950000000000,3.40924495,21001,50000000000,transfer
0xfea2fa6e1e1aa161a7d6835f7f4a64e934b5fabb,0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,0xa1d066117edb16c2304a8c780731938cb08609e9829f5a70f998fa1708326683,3911359,1498105196,68529000000000000,0.068529,21000,51000000000,transfer
0x6dedf392238830e0c6d90bf23bf8aa65620fc5d3,0xfea2fa6e1e1aa161a7d6835f7f4a64e934b5fabb,0x0d5fde8f46a7be4cbae2d0d6058bcae355463f70686856b3409e767fd8384435,5386425,1522951939,26680000000000000,0.02668,21000,2000000000,transfer
0xfea2fa6e1e1aa161a7d6835f7f4a64e934b5fabb,0x64f70539776f08c5ef505254c2426f3e47a5204a,0x573b8b29fa4480f86742936155a79166b59554544c980199c0bfd7d472407791,5386472,1522952584,26403800000000000,0.0264038,21000,2000000000,transfer
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xfea2fa6e1e1aa161a7d6835f7f4a64e934b5fabb,0xf99867403dfe63b142edc49c5c6080af6de9bcac953e35a0231eae13336c602d,5537278,1525169874,44930000000000000,0.04493,200000,51900000000,transfer
0xfea2fa6e1e1aa161a7d6835f7f4a64e934b5fabb,0x64f70539776f08c5ef505254c2426f3e47a5204a,0xeb836c02a19c042366c165a899429924369bbf8cb66de06c5c7586c3a4560fbc,5537358,1525171051,44559850000000000,0.04455985,21000,6500000000,transfer
